,person,became_member_on,gender,age,income,total_amt,monthly_freq,txn_times,ave_btwn_time,recency,prop_wks_w_txn,ave_txn_amt,num_offers_received,offer_view_rate,offer_complete_rate
6088,1f9e0510404c44a38d0d826f8f9e1dfc,2018-01-26,F,28,46000.0,1.1,1.0,[696],18.0,18.0,0.2,1.1,5.0,0.4,0.0
6089,31f4ecdde5b74471a33137bd0a926ec2,2017-10-01,F,41,87000.0,214.89,9.0,"[102, 162, 186, 198, 288, 318, 462, 606, 678]",72.0,36.0,1.0,23.88,5.0,1.0,0.8
6090,111c8272538f468c9801fd22d16ffcdc,2015-02-27,F,45,35000.0,22.22,10.0,"[300, 306, 336, 342, 384, 480, 492, 618, 630, 666]",40.67,48.0,0.6,2.22,4.0,0.75,0.0
6091,07220f70535d46459cbe0ca0e2c85dec,2017-09-27,M,36,61000.0,36.86,13.0,"[156, 306, 378, 390, 414, 486, 528, 558, 612, 618, 654, 696, 714]",46.5,0.0,1.0,2.84,6.0,0.67,0.17
6092,bb8f4c201203433cb610477526658b13,2017-09-27,M,83,32000.0,59.23,7.0,"[54, 186, 258, 264, 420, 456, 528]",79.0,186.0,0.8,8.46,4.0,0.75,0.25
6093,701f5a2770694eff9d3863d73d5402f8,2016-12-17,F,74,75000.0,241.89999999999998,9.0,"[30, 78, 102, 264, 390, 438, 528, 684, 690]",82.5,24.0,1.0,26.88,6.0,0.67,0.67
6094,2f429d0f591845e48eaead903fed2c3b,2018-07-06,M,56,96000.0,71.33,3.0,"[114, 432, 666]",276.0,48.0,0.6,23.78,6.0,1.0,0.5
6095,23c90b19c0754fedba9ce517ff067213,2017-10-01,F,36,73000.0,34.33,6.0,"[192, 384, 492, 570, 624, 696]",100.8,18.0,0.8,5.72,4.0,0.5,0.25
6096,a14d4f2ec359464f8d4aeac17b755903,2016-01-15,F,85,81000.0,303.38,14.0,"[198, 204, 252, 300, 324, 354, 366, 432, 504, 588, 624, 642, 666, 696]",38.31,18.0,0.8,21.67,4.0,1.0,1.0
6097,f56d99366db74f57b3ed95696955ccbd,2018-06-08,F,75,88000.0,95.28,5.0,"[126, 204, 432, 534, 612]",121.5,102.0,0.8,19.06,6.0,1.0,0.67
6098,fd91690fcf5b477aa5b5bdedb238e907,2017-11-16,F,69,74000.0,43.32,3.0,"[42, 306, 528]",243.0,186.0,0.6,14.44,5.0,0.6,0.2
6099,2592eba5061344858194f091dea0af7b,2017-12-20,F,73,43000.0,17.78,6.0,"[54, 252, 480, 510, 564, 714]",132.0,0.0,1.0,2.96,3.0,0.67,0.0
6100,8ce65a3b2b79468980312b5a61b77e29,2018-03-29,F,44,83000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,0.8,0.0
6101,7a96cdb7ae6047f7ad042e8f97e66ae0,2015-07-28,M,70,34000.0,61.6,25.0,"[36, 144, 222, 228, 234, 246, 252, 282, 312, 372, 378, 408, 444, 468, 540, 582, 588, 594, 600, 606, 618, 624, 654, 672, 690]",27.25,24.0,1.0,2.46,5.0,0.8,0.6
6102,5589f5c4d6164cb4bd1feaca5384315e,2017-09-29,M,53,116000.0,248.17000000000002,8.0,"[6, 132, 240, 264, 324, 462, 510, 666]",94.29,48.0,0.8,31.02,6.0,0.33,0.83
6103,e6c2258206e042bda5c9cdf888ed1aa0,2017-09-02,F,77,34000.0,34.61,6.0,"[252, 348, 528, 582, 660, 666]",82.8,48.0,0.6,5.77,4.0,0.75,0.75
6104,95d6656ab3d74c309ba5cd64099aadfd,2018-05-07,M,42,54000.0,97.63,6.0,"[0, 90, 294, 462, 540, 618]",123.6,96.0,0.8,16.27,4.0,1.0,1.0
6105,d8fcb80361374a7cb328c43b94bcfeba,2017-10-15,M,76,66000.0,127.58,8.0,"[18, 120, 210, 360, 462, 486, 510, 534]",73.71,180.0,0.8,15.95,3.0,0.33,0.67
6106,2a0e53dc299749af9cb7aa1f56036ec7,2016-11-22,M,71,57000.0,180.9,15.0,"[36, 60, 78, 108, 168, 312, 318, 354, 360, 384, 468, 486, 552, 624, 678]",45.86,36.0,1.0,12.06,5.0,1.0,1.0
6107,d15e46c18322472ab7e3dfbc2951aefa,2015-08-12,M,18,49000.0,98.1,8.0,"[12, 180, 198, 228, 234, 306, 438, 558]",78.0,156.0,0.8,12.26,4.0,0.25,0.75
6108,3cded3f0894749648ccf3159d2bd9c79,2015-09-28,F,69,118000.0,354.77,12.0,"[174, 240, 288, 300, 348, 360, 450, 486, 528, 558, 624, 642]",42.55,72.0,0.6,29.56,4.0,0.75,0.75
6109,1d3acfc18ee04b70b51e5fa1826c9621,2016-05-31,F,53,117000.0,102.9,5.0,"[42, 180, 372, 552, 618]",144.0,96.0,0.8,20.58,5.0,0.4,0.8
6110,fb99c38cdceb4f92bf004f4c3e95fff4,2018-02-23,M,75,42000.0,15.100000000000001,3.0,"[216, 258, 558]",171.0,156.0,0.4,5.03,5.0,1.0,0.2
6111,b3ba57dfc2d740f5807da2b270e96825,2017-08-07,M,22,68000.0,2.19,2.0,"[450, 540]",90.0,174.0,0.4,1.1,5.0,0.4,0.0
6112,a6173195564d4c7ba641bc441b28c4f0,2017-10-20,F,25,46000.0,10.950000000000001,7.0,"[60, 72, 102, 234, 366, 546, 714]",109.0,0.0,1.0,1.56,5.0,0.8,0.0
6113,208d11d3c6a54e84b546b628c9528f43,2016-11-25,M,57,71000.0,25.91,7.0,"[132, 288, 414, 474, 534, 606, 648]",86.0,66.0,0.8,3.7,4.0,0.75,0.5
6114,8b52e9bd7cf1409ca13519014132a239,2017-07-22,M,52,73000.0,104.53,7.0,"[408, 498, 546, 552, 576, 594, 630]",37.0,84.0,0.4,14.93,5.0,1.0,0.8
6115,2efcae731db8472cbac17b3bea07a808,2016-12-26,M,68,78000.0,304.61,13.0,"[96, 126, 198, 234, 252, 348, 354, 402, 420, 438, 456, 558, 564]",39.0,150.0,0.8,23.43,5.0,1.0,0.8
6116,a3fb80657b0b48018345c415a72838b4,2017-05-31,F,71,105000.0,130.43,4.0,"[204, 534, 558, 588]",128.0,126.0,0.4,32.61,3.0,0.33,0.67
6117,9a9e36298cb54b72a95fd6550ceff288,2015-09-12,M,73,55000.0,220.59,17.0,"[24, 36, 162, 174, 264, 306, 384, 396, 402, 432, 522, 546, 582, 606, 666, 672, 702]",42.38,12.0,1.0,12.98,5.0,0.6,0.6
6118,96ef48731cec466595fb2f9930694d53,2017-11-22,M,72,62000.0,21.28,6.0,"[204, 342, 402, 426, 438, 648]",88.8,66.0,0.6,3.55,4.0,0.75,0.25
6119,7172905d28774ee196a599a883065be5,2018-01-31,M,36,55000.0,33.93,7.0,"[222, 228, 246, 336, 534, 600, 606]",64.0,108.0,0.6,4.85,4.0,1.0,0.25
6120,11b57777124f4b5485ed3826aeea3e6c,2017-09-07,M,23,40000.0,5.37,2.0,"[252, 648]",396.0,66.0,0.4,2.68,3.0,0.67,0.0
6121,a1dcc22a7130456296338d45fec72622,2014-01-18,M,46,68000.0,125.92,8.0,"[72, 120, 144, 288, 456, 474, 528, 672]",85.71,42.0,1.0,15.74,5.0,1.0,0.8
6122,1a15d81c06e74971aad99a8048b874e7,2018-07-18,F,57,70000.0,19.18,2.0,"[264, 444]",180.0,270.0,0.4,9.59,4.0,0.25,0.25
6123,c0556f3c529748b0b04351a208187d5e,2017-10-24,F,55,98000.0,185.04,7.0,"[66, 408, 474, 486, 510, 570, 696]",105.0,18.0,0.8,26.43,5.0,0.8,0.8
6124,ec894ba87ade4d5d8a980e0b51c7fcd0,2016-06-24,F,38,55000.0,207.82999999999998,14.0,"[54, 60, 90, 108, 156, 246, 330, 378, 408, 438, 444, 474, 588, 618]",43.38,96.0,0.8,14.84,5.0,1.0,0.8
6125,277d5c3110104e278963d796465f45a8,2016-04-27,F,64,107000.0,195.0,7.0,"[132, 294, 414, 420, 450, 522, 570]",73.0,144.0,0.8,27.86,5.0,1.0,1.0
6126,9fe7598aa80447f281433beb1c2b5a48,2018-03-03,F,39,36000.0,98.38,8.0,"[0, 246, 252, 372, 426, 474, 534, 624]",89.14,90.0,0.8,12.3,6.0,1.0,0.67
6127,13f95724ed4042aaa8953e8ed5d073c9,2015-10-25,F,18,43000.0,118.51,10.0,"[24, 30, 198, 330, 354, 360, 534, 546, 636, 654]",70.0,60.0,0.8,11.85,5.0,0.6,0.6
6128,f3db61e170a74b94979f2d9d3e512cf4,2016-04-06,M,26,32000.0,44.88,15.0,"[48, 54, 84, 90, 150, 156, 348, 426, 468, 528, 552, 630, 636, 678, 696]",46.29,18.0,0.8,2.99,4.0,1.0,0.25
6129,9cbc97671cc847528ee4bc9ad666f9c6,2016-11-13,M,26,45000.0,94.26,9.0,"[300, 312, 384, 516, 534, 546, 618, 648, 660]",45.0,54.0,0.6,10.47,5.0,0.4,0.6
6130,20ed2ff30ba54901beb1accd472a013f,2015-11-25,M,58,114000.0,257.1,9.0,"[144, 168, 180, 246, 264, 312, 594, 624, 678]",66.75,36.0,0.8,28.57,5.0,0.6,0.6
6131,d212052a213842e7863821f278bc4bdf,2015-02-25,M,62,83000.0,211.66,11.0,"[0, 96, 108, 156, 258, 342, 354, 474, 498, 612, 636]",63.6,78.0,0.8,19.24,4.0,1.0,1.0
6132,6684c575f70549c19c85baab3bebae8c,2016-07-12,F,46,69000.0,233.91,13.0,"[6, 150, 186, 216, 240, 252, 312, 402, 438, 474, 534, 624, 630]",52.0,84.0,0.8,17.99,4.0,1.0,0.5
6133,7b943337ec0547bd8967e111d1b794d4,2017-03-10,F,48,47000.0,247.76,21.0,"[84, 108, 162, 198, 210, 264, 288, 330, 360, 372, 426, 510, 528, 552, 570, 576, 594, 600, 654, 666, 672]",29.4,42.0,1.0,11.8,4.0,1.0,0.75
6134,9c7eeec3d84b4c698169ef5de01fde26,2017-06-14,F,78,96000.0,236.82,10.0,"[168, 264, 342, 354, 444, 450, 504, 594, 684, 690]",58.0,24.0,0.8,23.68,5.0,0.8,1.0
6135,c46d6f7fce5642ea999b90b4028c1d78,2017-02-06,M,60,57000.0,127.84,10.0,"[30, 66, 96, 114, 198, 252, 330, 342, 468, 696]",74.0,18.0,0.8,12.78,3.0,1.0,0.67
6136,ca4684ba54b546fd89c653f56b320a26,2015-08-28,M,48,74000.0,153.41,8.0,"[42, 102, 234, 312, 402, 438, 462, 666]",89.14,48.0,0.8,19.18,4.0,1.0,1.0
6137,8afe5b98fadd4671835b6ed6d9d52755,2014-12-03,M,30,31000.0,144.44,10.0,"[0, 54, 66, 72, 90, 162, 216, 234, 264, 678]",75.33,36.0,0.6,14.44,3.0,0.33,0.0
6138,b060504771aa4ab9b4bdf98051c7cc05,2015-12-18,M,70,50000.0,60.040000000000006,5.0,"[30, 516, 534, 606, 636]",151.5,78.0,0.4,12.01,4.0,0.25,0.5
6139,398a7192ff1f4667b7489399788debf3,2017-09-21,M,67,56000.0,81.68,15.0,"[72, 96, 168, 192, 198, 234, 258, 282, 348, 396, 402, 438, 504, 540, 636]",40.29,78.0,0.8,5.45,3.0,1.0,0.67
6140,bea062a97557458a97f3e2df8d87755a,2017-02-09,F,69,99000.0,286.16,11.0,"[42, 210, 216, 450, 456, 462, 480, 534, 546, 552, 642]",60.0,72.0,0.8,26.01,5.0,0.6,0.6
6141,6263d948f09b4cfc87b0b59955f269f1,2016-10-02,M,41,48000.0,188.88,15.0,"[0, 72, 84, 126, 180, 204, 216, 264, 366, 462, 486, 492, 498, 510, 684]",48.86,30.0,1.0,12.59,5.0,0.4,1.0
6142,ce2819ef946145c2a1b2ac36458d5229,2017-08-19,M,71,89000.0,222.86,9.0,"[24, 390, 420, 426, 450, 516, 540, 600, 678]",81.75,36.0,0.8,24.76,4.0,1.0,0.75
6143,58ddbf7074aa492694bf793799f7fbc9,2018-04-20,F,80,85000.0,94.15,4.0,"[18, 300, 390, 474]",152.0,240.0,0.6,23.54,5.0,0.4,0.6
6144,8c1414ceb830439e886e299f4a27cc12,2018-06-12,M,47,33000.0,5.4399999999999995,3.0,"[54, 462, 666]",306.0,48.0,0.6,1.81,4.0,0.75,0.0
6145,9c7b048269ec4afd9205201a8e386c22,2017-08-10,M,54,46000.0,224.46,22.0,"[6, 24, 30, 120, 222, 234, 282, 306, 384, 426, 444, 480, 552, 564, 570, 600, 606, 612, 630, 642, 660, 684]",32.29,30.0,1.0,10.2,6.0,0.67,0.83
6146,130a423ffae24fc09c6cf91590e336d3,2014-12-18,M,61,51000.0,36.16,2.0,"[486, 702]",216.0,12.0,0.4,18.08,5.0,1.0,0.4
6147,deea022f140443f8b05bb5da3ae30013,2017-10-05,M,77,33000.0,18.88,5.0,"[264, 288, 330, 462, 522]",64.5,192.0,0.6,3.78,5.0,0.4,0.2
6148,94a74c6eefec4c068b39bf34777ed96b,2017-10-26,M,23,44000.0,10.7,6.0,"[120, 276, 528, 654, 678, 696]",115.2,18.0,0.8,1.78,6.0,0.83,0.0
6149,57e737efcebc4fc5b5f9f2f8c58763ce,2017-12-10,F,64,35000.0,143.75,16.0,"[42, 66, 138, 168, 294, 330, 402, 468, 486, 540, 564, 594, 600, 612, 678, 684]",42.8,30.0,1.0,8.98,5.0,1.0,0.6
6150,a44b09e04d394303aa5c79cba7655a02,2018-02-06,M,60,58000.0,15.58,9.0,"[48, 54, 144, 150, 162, 222, 492, 540, 564]",64.5,150.0,0.8,1.73,4.0,0.75,0.5
6151,61b8c67126e2471892b7336b0bb58f11,2016-10-22,M,82,65000.0,179.68,11.0,"[48, 66, 102, 168, 198, 348, 528, 558, 624, 630, 690]",64.2,24.0,1.0,16.33,5.0,0.8,0.6
6152,fcb0b163801c45608a52a8958d8878ef,2016-03-28,M,52,38000.0,43.06,17.0,"[108, 138, 150, 186, 228, 234, 264, 270, 312, 480, 552, 558, 564, 594, 618, 624, 630]",32.62,84.0,0.8,2.53,5.0,0.6,0.4
6153,819820580bb040c690d702555dde04dc,2014-01-19,M,34,59000.0,68.14,22.0,"[12, 24, 30, 36, 48, 78, 84, 114, 132, 156, 294, 336, 372, 420, 438, 480, 546, 564, 588, 594, 600, 708]",33.14,6.0,1.0,3.1,5.0,0.6,0.2
6154,d10c2674404040778c0bf927ef316082,2017-02-17,M,72,32000.0,96.66,12.0,"[66, 78, 96, 102, 318, 432, 498, 576, 594, 672, 678, 708]",58.36,6.0,1.0,8.06,2.0,0.5,1.0
6155,45cd1a36dae04428a949857ede724b06,2016-12-31,M,52,62000.0,71.32,25.0,"[12, 42, 54, 72, 102, 108, 114, 120, 198, 318, 354, 360, 378, 420, 432, 450, 474, 480, 504, 582, 600, 618, 636, 666, 696]",28.5,18.0,1.0,2.85,5.0,0.6,0.6
6156,1d6bfc684bbf435ab2397e9586e5a20c,2018-03-28,M,66,61000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
6157,aea8a070df2f42f2a3143e8991205492,2018-04-07,F,64,84000.0,80.98,4.0,"[36, 186, 354, 474]",146.0,240.0,0.6,20.24,5.0,0.8,0.4
6158,7c258d18115d4641a3a18c14db7cd1c1,2017-10-17,F,47,40000.0,58.89,7.0,"[42, 114, 234, 438, 456, 540, 672]",105.0,42.0,1.0,8.41,5.0,0.8,0.4
6159,e6cd4bec9abe432086770f43dd1918d0,2017-08-21,M,61,52000.0,11.780000000000001,4.0,"[60, 312, 480, 576]",172.0,138.0,0.8,2.94,4.0,0.5,0.0
6160,1e31703717f6436d837dafa37fd1a4b9,2017-06-03,F,65,72000.0,192.6,8.0,"[72, 168, 288, 510, 516, 528, 546, 630]",79.71,84.0,0.6,24.08,4.0,0.75,0.5
6161,c3a629ef8f1644f1b681b74380082cb7,2014-06-09,M,37,63000.0,55.78,11.0,"[84, 156, 162, 228, 294, 438, 498, 522, 552, 672, 684]",60.0,30.0,1.0,5.07,4.0,0.5,0.5
6162,624eb75515b74d8bb10eb74725a78a31,2017-10-01,F,62,92000.0,201.23000000000002,6.0,"[114, 144, 150, 180, 510, 516]",80.4,198.0,0.6,33.54,4.0,0.75,0.75
6163,872b4afbb72f4aed8629e5ac9d81ed57,2017-12-08,M,32,58000.0,57.51,15.0,"[60, 138, 210, 258, 372, 378, 402, 432, 540, 546, 606, 612, 648, 690, 696]",45.43,18.0,1.0,3.83,6.0,0.5,0.83
6164,9a9e4bc03342441890dac077c283f821,2017-08-05,M,60,99000.0,132.82,5.0,"[84, 144, 300, 480, 570]",121.5,144.0,0.8,26.56,6.0,0.5,0.5
6165,c7646e6300cf45c2b259503a048c1532,2018-07-15,F,72,101000.0,136.5,5.0,"[42, 156, 180, 480, 654]",153.0,60.0,0.8,27.3,5.0,0.6,0.6
6166,c6f1000e365d46aa9b789c04911091d9,2018-04-26,M,58,33000.0,8.620000000000001,3.0,"[540, 594, 708]",84.0,6.0,0.4,2.87,5.0,0.6,0.0
6167,18f61802466c407c9170d92ed2b8a966,2018-05-27,O,39,70000.0,28.450000000000003,2.0,"[84, 390]",306.0,324.0,0.4,14.23,3.0,1.0,0.0
6168,fa85e3ecb1dd44b8bf8f0dfdcbdba76d,2015-10-05,F,64,115000.0,201.54999999999998,8.0,"[36, 150, 510, 558, 642, 648, 684, 690]",93.43,24.0,0.6,25.19,4.0,0.75,0.75
6169,1f59385fcefd4cd38bbceefa8b273ad7,2017-01-17,F,53,93000.0,207.73,9.0,"[66, 78, 276, 432, 456, 462, 498, 522, 600]",66.75,114.0,0.8,23.08,3.0,1.0,0.67
6170,cf3bd0d77cdc487fb6a46a636b9e36ab,2018-06-13,M,42,65000.0,136.4,9.0,"[6, 162, 228, 372, 492, 558, 570, 636, 648]",80.25,66.0,0.8,15.16,6.0,0.83,0.67
6171,e457d9ebb6c247be8e69fafee102e75f,2017-09-26,F,34,48000.0,125.33,9.0,"[78, 84, 90, 180, 198, 372, 456, 624, 642]",70.5,72.0,0.8,13.93,4.0,1.0,0.75
6172,751c9dd9226043c9a0d9206d53729936,2017-08-06,F,45,52000.0,104.22,7.0,"[6, 90, 198, 438, 540, 546, 714]",118.0,0.0,1.0,14.89,3.0,1.0,0.33
6173,d1dd09bdd7d34c07a0cd80402abfaed5,2017-10-20,F,82,50000.0,8.180000000000001,3.0,"[120, 348, 594]",237.0,120.0,0.6,2.73,5.0,1.0,0.0
6174,b5fb84897743419ca7b14a35e0101d27,2018-07-22,F,41,59000.0,79.3,6.0,"[342, 414, 486, 534, 594, 648]",61.2,66.0,0.4,13.22,4.0,1.0,0.5
6175,a45364cba6e84a1098456512985226ad,2017-07-17,F,73,84000.0,143.45000000000002,6.0,"[96, 378, 456, 540, 552, 588]",98.4,126.0,0.6,23.91,5.0,0.8,0.6
6176,f70e4e136db845fc8d9999a5c5941478,2014-01-22,M,36,40000.0,50.94,21.0,"[0, 24, 30, 108, 144, 150, 162, 192, 198, 300, 414, 426, 492, 504, 510, 546, 552, 570, 606, 642, 678]",33.9,36.0,1.0,2.43,6.0,0.5,0.33
6177,b4c4cb0440c4420baa94cfcffe6d7390,2018-05-08,F,31,45000.0,92.61,8.0,"[216, 402, 492, 594, 636, 654, 660, 702]",69.43,12.0,0.8,11.58,2.0,0.5,0.5
6178,86ac6c4a83b44cf7b1bdf87ea65e62a4,2016-09-30,M,45,91000.0,130.6,5.0,"[120, 426, 612, 672, 696]",144.0,18.0,0.8,26.12,3.0,1.0,1.0
6179,50f26d1787444bb6a1e1b8be501f6877,2017-10-21,M,54,60000.0,4.92,1.0,[324],390.0,390.0,0.2,4.92,2.0,0.0,0.0
6180,5be2d81081b64d6c8825ae9fe780b79f,2014-01-25,F,58,56000.0,60.120000000000005,6.0,"[42, 114, 300, 492, 504, 612]",114.0,102.0,0.8,10.02,4.0,0.75,0.75
6181,cc24efb5c92b4bf3a7496b14d5c4e2e2,2015-08-05,M,31,41000.0,204.69,19.0,"[6, 30, 126, 150, 198, 234, 246, 258, 276, 318, 336, 342, 426, 438, 480, 522, 528, 582, 648]",35.67,66.0,0.8,10.77,5.0,0.6,1.0
6182,eb259d07d0074f609a7da13e247982e2,2015-08-27,M,31,36000.0,113.8,11.0,"[48, 54, 114, 150, 300, 312, 330, 378, 534, 594, 666]",61.8,48.0,0.8,10.35,4.0,0.75,0.5
6183,ba011fb3a0ee4b10b534b4af079bdb10,2017-08-03,M,57,47000.0,11.24,4.0,"[24, 42, 252, 624]",200.0,90.0,0.6,2.81,3.0,0.33,0.0
6184,b8735d29860848de93aabaa077eadfda,2016-03-17,M,35,53000.0,99.75,9.0,"[174, 228, 252, 258, 264, 330, 384, 546, 654]",60.0,60.0,0.6,11.08,6.0,0.33,0.5
6185,aa51db1856d34ffcb7f275bf195aa870,2018-07-13,M,38,51000.0,33.03,9.0,"[30, 48, 186, 204, 384, 462, 522, 594, 618]",73.5,96.0,0.8,3.67,5.0,0.6,0.2
6186,8d64530bed704d2285f1e3abc7057436,2016-07-12,M,56,34000.0,133.61,15.0,"[168, 180, 210, 216, 270, 306, 426, 438, 486, 582, 642, 654, 672, 678, 690]",37.29,24.0,0.8,8.91,5.0,0.6,0.6
6187,69e91f44f04e47c9856b00d77c7736f4,2016-11-16,M,58,78000.0,198.64,9.0,"[126, 180, 216, 384, 390, 432, 462, 594, 666]",67.5,48.0,0.8,22.07,5.0,1.0,1.0
6188,ce92049bad964839982c973c5013fbb8,2017-07-24,M,41,31000.0,28.61,14.0,"[18, 30, 156, 246, 264, 276, 306, 318, 408, 480, 510, 552, 630, 690]",51.69,24.0,1.0,2.04,4.0,0.5,0.5
6189,af5215439a5c4c6f9a0955b609de4851,2017-04-04,F,87,76000.0,45.489999999999995,3.0,"[498, 606, 636]",69.0,78.0,0.4,15.16,3.0,0.67,1.0
6190,e311b9067f484ff8a11bc16c6c234465,2017-06-29,M,51,45000.0,124.53999999999999,11.0,"[30, 126, 132, 372, 408, 414, 438, 486, 510, 588, 636]",60.6,78.0,0.6,11.32,5.0,0.6,0.6
6191,c509fe1f9c464c4881d158f453491d23,2016-04-02,F,54,85000.0,161.92,7.0,"[234, 294, 348, 360, 384, 660, 684]",75.0,30.0,0.8,23.13,6.0,0.5,0.5
6192,b9962944ab2042a88c9374719c067133,2017-02-24,M,38,52000.0,153.01,11.0,"[12, 156, 180, 204, 228, 360, 420, 444, 504, 522, 684]",67.2,30.0,1.0,13.91,5.0,0.8,0.8
6193,e75f049cf8bd494bac2d4bfdc17679cf,2018-06-04,M,57,80000.0,85.87,4.0,"[0, 252, 576, 672]",224.0,42.0,0.8,21.47,4.0,1.0,0.5
6194,3b42be7e9a5e4d21ae24d9194c0a4c5e,2017-10-19,F,45,80000.0,108.32,4.0,"[378, 546, 666, 708]",110.0,6.0,0.6,27.08,4.0,1.0,0.5
6195,549df1c62c18418483554a394f7cc4c8,2018-07-17,F,34,42000.0,111.2,13.0,"[54, 132, 210, 294, 402, 420, 504, 540, 546, 582, 654, 684, 696]",53.5,18.0,1.0,8.55,5.0,0.8,0.4
6196,cc3f80ea78da4d6085c8e90be8c67f47,2016-03-08,F,74,115000.0,99.15,3.0,"[258, 582, 696]",219.0,18.0,0.6,33.05,3.0,0.33,0.33
6197,7f7278ffc3d44f85a1082dec893be26f,2017-01-28,F,20,71000.0,103.76,18.0,"[30, 42, 132, 186, 234, 252, 276, 294, 306, 318, 330, 456, 588, 624, 642, 654, 672, 690]",38.82,24.0,1.0,5.76,5.0,0.6,1.0
6198,3655dd06092b4cf28edf80f4daee8d93,2017-04-24,M,45,82000.0,159.11,6.0,"[48, 288, 456, 492, 582, 636]",117.6,78.0,0.8,26.52,5.0,1.0,0.8
6199,b3533603c9e545cc96949e1f7e195eb9,2016-01-15,F,73,109000.0,113.75999999999999,4.0,"[6, 282, 396, 642]",212.0,72.0,0.8,28.44,4.0,0.25,0.5
6200,2d1e693eab9142c79236a507eeda45d0,2018-01-25,M,18,66000.0,11.36,4.0,"[444, 480, 678, 702]",86.0,12.0,0.4,2.84,5.0,0.4,0.0
6201,1912954c9e4e455a832078c4452004ba,2018-04-07,M,54,37000.0,10.129999999999999,4.0,"[534, 540, 546, 666]",44.0,48.0,0.2,2.53,3.0,0.67,0.33
6202,508c159f58ac47dcab09cc3b522b2559,2017-12-09,F,41,70000.0,16.490000000000002,5.0,"[198, 402, 510, 570, 672]",118.5,42.0,0.8,3.3,5.0,0.8,0.2
6203,ee1cfd321c9c4f0fa2a2f6078078a0e0,2018-02-19,M,30,64000.0,32.29,8.0,"[168, 210, 252, 420, 432, 474, 666, 672]",72.0,42.0,0.8,4.04,6.0,0.67,0.33
6204,d3ebba7f5b5640ac8a98e40346c1fb4d,2017-07-08,M,57,60000.0,140.99,11.0,"[156, 252, 360, 504, 540, 558, 564, 582, 618, 660, 690]",53.4,24.0,1.0,12.82,3.0,1.0,0.67
6205,32e3600cea4544f097e10f9ba784ef74,2017-04-09,M,48,75000.0,85.66,4.0,"[156, 330, 420, 618]",154.0,96.0,0.8,21.42,6.0,1.0,0.67
6206,7cc4980b7d9448c29b6895350467afb5,2017-08-18,F,63,115000.0,111.53999999999999,5.0,"[210, 270, 276, 468, 684]",118.5,30.0,0.6,22.31,6.0,0.67,0.83
6207,76e4c32f141f4bd1b1a905cf6b28bcfa,2017-05-08,F,60,104000.0,29.77,1.0,[486],228.0,228.0,0.2,29.77,3.0,0.0,0.33
6208,b82000f66d344273a94c5067f4263e69,2017-06-16,M,62,51000.0,123.12,8.0,"[72, 78, 108, 498, 636, 660, 672, 714]",91.71,0.0,0.8,15.39,5.0,0.8,0.6
6209,8a87d8d7ec2b4946b6e935bcdab873ba,2017-12-28,M,36,41000.0,112.39,10.0,"[12, 126, 228, 540, 546, 552, 588, 594, 630, 672]",73.33,42.0,0.8,11.24,3.0,0.67,1.0
6210,835b5ab3d7124f86b64984318ca7b456,2013-11-28,M,68,53000.0,54.83,17.0,"[18, 66, 216, 252, 270, 348, 366, 378, 396, 486, 504, 594, 606, 624, 660, 672, 708]",43.12,6.0,1.0,3.23,5.0,1.0,0.0
6211,f90afb1832e1405691650dba3f4cc6d5,2017-10-16,M,43,41000.0,132.32,12.0,"[6, 78, 240, 246, 336, 420, 468, 510, 522, 534, 600, 642]",57.82,72.0,0.8,11.03,2.0,1.0,1.0
6212,27e24d4d58c0473894035e6e0a74849e,2016-06-10,F,27,45000.0,226.05,21.0,"[72, 78, 138, 180, 246, 258, 282, 288, 300, 360, 390, 450, 474, 486, 516, 594, 606, 612, 624, 648, 696]",31.2,18.0,1.0,10.76,6.0,1.0,1.0
6213,aacf19731906456ea5347f15787e6771,2016-07-03,F,56,94000.0,164.86,6.0,"[186, 366, 462, 546, 618, 648]",92.4,66.0,0.6,27.48,3.0,1.0,0.33
6214,12c783f75d5847c08e1a0e582a6b735a,2015-10-16,M,38,67000.0,313.39,17.0,"[24, 30, 54, 60, 84, 126, 222, 264, 318, 324, 378, 534, 564, 582, 600, 612, 642]",38.62,72.0,0.8,18.43,6.0,0.83,0.83
6215,f531c0be9e534920a98dc74e317b56ef,2017-07-01,M,58,52000.0,52.61,5.0,"[84, 156, 204, 378, 594]",127.5,120.0,0.8,10.52,5.0,1.0,0.2
6216,6ee360b5c2ed4232b41fa2cc677b23f7,2017-09-14,F,74,63000.0,200.42000000000002,12.0,"[54, 90, 258, 270, 276, 312, 414, 438, 450, 480, 570, 624]",51.82,90.0,0.8,16.7,5.0,0.8,0.6
6217,7f27070d07eb44cb89b9a547074ca343,2017-08-09,M,69,78000.0,128.69,6.0,"[144, 198, 384, 456, 480, 576]",86.4,138.0,0.8,21.45,6.0,0.5,1.0
6218,dcbcbbb115984c199a9cd7fc6d1cf8c0,2018-03-29,F,72,78000.0,76.03999999999999,4.0,"[180, 234, 546, 684]",168.0,30.0,0.6,19.01,4.0,0.75,0.5
6219,7672e40c6c21477ea1cd8f2abe6edb5c,2018-04-30,F,53,96000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,0.6,0.0
